rainfall,aqi,temperature,disruption
34.10663510502585,224.58773947904888,36.98291663283884,0
11.347352124058908,423.3046241427659,31.762517977242055,1
92.46936182785628,110.16304447974629,29.697463223793246,1
87.7339353380981,470.92752035050944,29.398997741016593,1
25.79416277151556,388.1404928890862,36.00121992325141,1
65.99840460341791,473.6004767541057,32.36985887354683,1
81.72222002012158,354.47775509862794,41.22830619971276,1
55.52008115994623,213.53176939974216,41.867549608167806,0
52.965057835600646,472.1815276361251,24.264009450162963,1
24.18522909004517,174.00504933913032,23.405841288643142,0
9.310276780589922,199.47763492777963,35.76002315089999,0
89.72157579533267,365.36378810078315,27.530643701556986,1
90.04180571633304,394.3923347864238,20.464267969127473,1
63.31014572732679,468.23156773211923,42.21606673407388,1
33.90297910487007,142.16108407529427,25.672519181095208,0
34.92095746126609,409.0991158486508,43.23201629214523,1
72.59556788702393,382.3457240286335,37.93586127195634,1
89.71102599525771,78.70755031411903,39.066337247787104,1
88.70864242651173,224.25041354459313,25.03653739482901,1
77.98755458576238,177.24445567704436,25.854860640420323,1
64.20316461542878,187.02069095931367,33.031693845601644,1
8.413996499504883,492.32609579961536,24.302496316246554,1
16.162871409461378,339.24983606596754,27.635792317075808,0
89.85541885270793,372.9542710070748,28.036561948695113,1
60.642905965958995,489.47793679175413,23.990748331319104,1
0.9197051616629648,219.7408021059374,25.12957083487902,0
10.147154286603211,410.82807580376266,39.71379605020641,1
66.35017691080559,245.53893348702292,24.17989636368171,1
0.5061583846218687,441.2901523167409,20.71143479609806,1
16.080805141749867,131.29589359008645,35.73387356572346,0
54.87337893665861,476.4587796789258,44.399577984811245,1
69.18951976926932,148.44726878489587,28.280345365578036,1
65.19612595026005,196.79922814141918,22.96639257990631,1
22.42693094605598,390.2865053480512,34.25968313418827,1
71.2179221347536,227.18981370443302,42.658855277391154,1
23.724908749680008,323.695119544901,39.60154449571197,0
32.539969815926774,250.05807548124284,35.5628967103179,0
74.64914051180241,384.06647169040184,27.876412415189986,1
64.96328990472146,152.74906356587488,33.5470043319055,1
84.9223410494178,76.30609425659466,22.281121032606386,1
65.76128923003434,184.9682288628798,36.973635607016746,1
56.830860333547164,263.4388991907936,38.127400472441266,0
9.367476782809248,125.60902348670535,44.125790572747974,1
36.77158030594335,209.6587803453749,26.50993396862679,0
26.520236768172545,229.99235823210583,20.461410476075567,0
24.398964337908357,75.8263296597231,33.64021161067876,0
97.30105547524455,312.488261682892,37.66976260992036,1
39.30977246667604,447.9545425870794,39.7601868970747,1
89.20465551771133,118.28431082887359,24.843473325620266,1
63.11386259972629,319.01360603068133,26.54382172592559,1
79.48113035416485,349.1326422098808,32.81477313168241,1
50.26370931051921,238.70060618867976,28.265020249250046,0
57.69038846263591,365.4939143139215,41.51278716468613,1
49.25176938188639,234.82919457095542,31.84400384346801,0
19.52429877980445,277.0867795898457,39.989466102550075,0
72.24521152615053,53.30887004949214,34.515494012058845,1
28.07723624408558,361.27405136061,39.327253540427805,1
2.431596643145384,347.604205525126,28.316824663258096,0
64.54722959071678,67.28039479685505,40.78541554825778,1
17.711067940704893,215.71254832780988,26.86430788877554,0
94.04585843529144,490.5643283562503,33.65247020008227,1
95.39285770025873,239.33145315587757,25.350177829346855,1
91.48643902204485,275.87543230932874,31.888163040654835,1
37.01587002554444,459.46857117187335,27.95438023771758,1
1.5456616528867428,372.7678441395904,26.667585765930355,1
92.83185625877253,311.9315590059006,44.17462545070094,1
42.81841483173143,409.0121066034826,24.001852637168266,1
96.66548190436696,438.96481990518794,39.68314593643488,1
96.36199770892529,255.59963228177008,44.60412398708037,1
85.300945546736,263.7987642193259,20.497537093501947,1
29.444889206958567,223.7229210433261,37.47568535105238,0
38.50977286019253,485.01776300830727,26.32279513890718,1
85.11366715168569,363.72481443065766,21.012195608207612,1
31.692200515627768,87.45037979363254,30.072239473915772,0
16.94927466860925,438.3318304908583,43.380445254271876,1
55.68012624583501,266.2519733763206,20.294127359174944,0
93.6154774160781,80.93925789011936,34.69714229824454,1
69.6029796674973,297.37276482349,32.53491196488311,1
57.0061170089365,237.72392553906593,41.834604109276185,0
9.717649377076853,444.98723218818117,22.10004286301564,1
61.500722669916975,141.7975716242243,37.038150747166256,1
99.00538501042632,421.9090742714823,37.00274246083193,1
14.008401523652402,300.95991103345375,36.72700042155708,0
51.832965236373674,74.57463644606108,43.55836237337593,1
87.73730719279554,487.3303855964681,40.57718822517201,1
74.07686177542044,280.6768598464399,21.04931815608765,1
69.7015740995268,180.8945844042121,31.77707126761283,1
70.24840839871092,261.23307889516616,29.948826405033337,1
35.94911512197552,436.03600258287,27.753680527270053,1
29.359184426449335,187.20640597327858,31.283418128852432,0
80.93611554785136,136.70437841901514,29.604854623149436,1
81.01133946791808,108.08206111889666,30.808347496966633,1
86.70723185801037,184.03672927559506,44.48154664021607,1
91.32405525564712,401.02163916801953,22.21582436873952,1
51.13423988609378,262.23186433786776,43.055771745968244,1
50.15162946871996,152.36672166209297,32.005917836775666,0
79.82951789667752,124.78324982438714,35.59355613748853,1
64.99639307777652,199.7282644296706,40.75457416544235,1
70.19668772577033,472.96596779856895,29.011575728731387,1
79.57926694361011,204.36202066551095,30.760547702199172,1
89.00053418175663,494.6558341795859,30.237962006967848,1
33.79951568515358,268.3537050944103,29.368275563393997,0
37.5582952639944,130.6237632305679,43.13823304117237,1
9.3981939840869,451.0130413070792,40.7232472798253,1
57.8280140996174,257.1599179106721,22.724999746574404,0
3.5942273796742086,369.352104577036,22.7030838119274,1
46.55980181324602,492.6702124441183,30.69673787132478,1
54.26446347075766,72.5789076439883,22.466434418320226,0
28.65412521282844,93.51255190440521,35.47732738177799,0
59.08332605690107,374.20553365824026,23.592290181543348,1
3.050024993904943,176.8212514829624,33.05933159917002,0
3.7348188749214417,132.9356286275446,20.180498675092945,0
82.26005606596583,67.71284591887827,27.91490871031617,1
36.019064141126286,59.83102039379081,36.929768091816385,0
12.706051265188478,398.5185214039059,32.10097350569621,1
52.224326005480435,110.4950423162975,44.4567371499747,1
76.99935530986109,260.4742771870179,41.852594901655266,1
21.582102749684317,322.6535668307674,28.97676947607878,0
62.28904758190003,242.7583102559808,21.137163536806867,1
8.5347464993768,62.1979935513049,41.14065750287547,0
5.16817211686077,402.57567616455896,42.780857757866784,1
53.1354631568148,54.73095104374407,40.51568483547592,0
54.06351216101065,392.8504524698678,23.198748522994123,1
63.742990149820656,451.9870222046552,44.94787836030719,1
72.60913337226616,244.77796447572752,26.464605538819345,1
97.58520794625346,290.99411289400916,38.10512282020925,1
51.630034830119534,264.6425266779442,42.70087190839304,1
32.2956472941246,225.14387838054748,25.892177858267736,0
79.51861947687037,449.3410409166621,42.706463866926654,1
27.083225126207424,452.27007980149574,27.737039479871676,1
43.89714207056361,201.11736408869055,44.410330559601405,1
7.845638134226595,326.7813893066141,27.031500509511865,0
2.535074341545751,467.10840296563885,43.835895618945884,1
96.26484146779251,482.9263245236082,21.338616272316873,1
83.59801205122058,279.03156818992136,37.73180029174533,1
69.59742060936979,253.77116237794706,33.30277834592509,1
40.89529444142699,175.41244216783662,31.946926928068265,0
17.329432007084577,481.4923429356845,25.587357856396,1
15.643704267108605,114.2664370127903,37.6398947444123,0
25.024289816459532,310.92330922147625,24.770237286157677,0
54.92266647061205,177.1476203833875,33.82104489961921,0
71.45959227000624,175.5537306565085,26.331134076006272,1
66.01973767177313,232.23586431928481,43.8905344945339,1
27.993389694594285,499.45682111704457,20.71577984589132,1
95.48652806631941,74.73483807791993,24.993207002780913,1
73.78969166957685,310.34381819158915,26.05776515968619,1
55.43540525114007,87.15747111587473,30.35169564419541,0
61.17207462343522,119.53437349573353,25.818256046751337,1
41.96000624277899,247.8033237978044,32.28372725671963,0
24.773098950115745,279.70705910589857,41.81163808146347,0
35.597267865126156,166.4565837640358,37.801585535229265,0
75.78461104643691,192.4057088934873,34.49904951337778,1
1.4393488629755868,89.13515911516987,22.22507944956699,0
11.607264050691624,186.44890272991273,37.34980270973189,0
4.600264202175275,484.9512977212448,24.160357107773496,1
4.072880231897013,475.11832175261674,39.659184649042444,1
85.54605840110072,200.69523056164326,26.25141896275383,1
70.36578593800236,306.8842713254427,30.426218208022522,1
47.41738290873252,459.31792599992497,28.7617550579482,1
9.783416065100148,52.7827201884035,41.47034786687142,0
49.16158751168324,414.80760665191633,23.163611467835203,1
47.34717707805657,476.76629875501357,34.14112205961972,1
17.320186991001517,91.09658045010067,23.551540236076555,0
43.385164923797305,122.65145871481447,37.619895903304666,0
39.85047343973734,482.33583624710997,42.626953194862025,1
61.585009805221645,291.8930646381558,30.865191346681335,1
63.50936508676438,56.388485512275665,32.202306506624396,1
4.530400977204452,165.93439944358812,43.18557091206905,1
37.46126146264712,252.47465342098684,33.024784716233924,0
62.58599157142364,361.8090099611455,32.18996095123902,1
50.31362585800877,379.9221701615598,34.45822756760761,1
85.64898411883223,497.9396808164552,37.230743409073796,1
65.8693631618945,179.38003972269155,22.672084377175786,1
16.29344270814297,292.1990458408138,40.5277631935379,0
7.056874740042984,289.9955965368223,30.887625686331482,0
64.24192782063156,232.54036675125687,21.808712747437138,1
2.6511310541621813,126.12285222908909,39.65456672995533,0
58.57755812734633,489.8554534327291,29.423749292156803,1
94.02302414249576,433.9927339999637,22.50918737737635,1
57.5474177875879,274.24986273240677,35.844475988581266,0
38.816992620652194,321.4604402078134,42.003283835841046,1
64.32882184423532,152.26747410184805,42.19383773534966,1
45.825289049151664,294.7041816762861,43.94158687022433,1
54.56167893159349,362.7365599046641,41.6926364941672,1
94.14648087765252,281.82516277396496,20.05352298363688,1
38.610263780077425,495.6283267632236,29.506029160334755,1
96.11905638239142,325.10374531147676,40.46356449763758,1
90.53506419560637,216.93817066647608,29.156325149961855,1
19.579113478929642,397.46841242712713,35.03871265949265,1
6.9361300875165455,126.70813021173892,35.1579236843633,0
10.077800137742665,223.03211616781994,29.125632600970576,0
1.8221825651549728,206.13152766991362,42.61184818203219,1
9.44429607559284,244.31319279849976,32.580708634652936,0
68.30067734163569,401.80092166792684,31.619605148437522,1
7.118864846022898,267.87786447353335,44.937843641547396,1
31.89756302937613,407.3065026196832,32.337509101815414,1
84.48753109694546,309.42000641293964,24.459956298214525,1
2.3271935735825866,203.9312455958999,32.82673557158595,0
81.44684825889358,414.4904346575626,40.350418387998246,1
28.185477477339994,157.23035174889122,39.42150817245704,0
11.816482762165625,150.97234090990798,39.714544127711775,0
69.67371653641507,277.0263158246761,37.70059459994779,1
62.8942846779884,167.38216068294003,26.355445726667206,1
87.74720135270529,54.08916572804735,41.55210214600579,1
73.50710438038858,341.7338872844607,42.33608663440663,1
80.34809303848486,279.99221966257915,24.853817415463727,1
28.203457257130648,250.48301652192254,23.261390913784847,0
17.743954377972283,485.1358315782419,44.390124214727805,1
75.06147516408583,307.03963278331116,41.7080990912592,1
80.6834739267264,438.544210005223,42.33090368024867,1
99.05051420006733,112.75260629232207,42.159409615609874,1
41.26176769114265,306.1429084082425,33.54217060084321,0
37.201808579278314,440.5908320289063,36.160043416644996,1
77.64129607419969,312.3975907759541,33.634071303341045,1
34.08035402530179,373.1063801571507,21.280158729758227,1
93.07573256035647,217.41960551549332,38.63757713381932,1
85.84127518430118,91.60228266667997,32.63330083339701,1
42.89940273750184,256.05513280718213,36.192726869755745,0
75.08710677914974,227.5157258774859,32.56599512438838,1
75.45428740846823,440.1770820705263,32.2952830580614,1
10.31238688359326,159.7978860586125,24.29472773694417,0
90.25529066795667,485.03040239079866,26.967842878528725,1
50.525237244785714,481.16215391202326,23.971317298598894,1
82.64574661077417,161.4342393821474,24.89165739063356,1
32.00496010306117,206.62337996479422,44.32443451050762,1
89.55232284962005,453.00008339324825,23.82783614430496,1
38.92016787341631,484.97999940324837,26.731760607630193,1
1.083765148029836,249.54759627621982,34.76474144346462,0
90.53819764192636,194.44867053840403,35.254464405916046,1
9.128667678613356,286.7423059631939,23.849353243595726,0
31.93136375904149,359.49614286458063,39.84293564463031,1
95.0061967050805,173.06353191874092,39.630071697820625,1
95.06071469375561,381.41292857858275,25.932942605097278,1
57.34378881232861,73.24581070158847,27.21665756688651,0
63.183721216979926,72.1825217439874,43.449696636487424,1
44.84455219783198,223.82946731549535,40.64178614948695,0
29.321077169806454,209.06293642732427,37.44492582656309,0
32.8664545369916,192.0349469152185,22.05583053776501,0
67.25184560770384,270.9588932010095,30.456602022564393,1
75.237452943768,194.33011204020704,33.98254680192068,1
79.15790437258485,136.51606331064136,24.685282199594425,1
78.96181427945538,189.26129708987042,31.205664552705613,1
9.120610304869036,488.70692276460574,35.025646937217246,1
49.442030470258146,235.00103764768187,28.18441700288498,0
5.755876001664428,250.1207495862511,39.52362047376218,0
54.95288823237355,309.445245478013,41.01123954097014,0
44.1530501373377,492.50334578640195,28.090236735851768,1
88.77041827582998,158.72057439609335,40.96642886231143,1
35.09150125520787,356.5769497395952,22.589414152575376,1
11.706701642760587,372.1931120937758,40.94322746556641,1
14.299168205283586,323.29598755687965,23.818760791690416,0
76.15106317174723,89.86025283648983,22.07317881274315,1
61.82180633162611,354.59252412240943,36.04438511102528,1
10.112267612279025,78.84261996627896,31.79843414388236,0
8.410680611499743,318.26419229745363,42.69726501032082,1
70.096913145912,382.8115297497842,29.079729902271232,1
7.276300636419353,144.9364507789777,27.178806585940716,0
82.18600592903562,428.7299033942483,32.518372653604956,1
70.62422271564962,63.65921248985192,31.398654644216535,1
8.134878064189976,429.71578864623774,28.61070115542971,1
8.483771408519193,257.1480727892443,37.34353246745822,0
98.66395785011754,147.91457296924003,38.989045847847706,1
37.427079575612034,110.20016524728561,41.32459922575342,0
37.06421470668909,478.98822541206766,44.321415117758576,1
81.27995672575025,82.69951441152051,26.666404803312613,1
94.72485773838586,139.59203897116655,37.90233706224904,1
98.6001063822871,206.52005634487068,29.85645588739363,1
75.33781852589416,329.1056820325042,36.9270492987777,1
37.62595855309158,295.16048837424427,31.899542258730506,0
8.350071669866876,106.5395715855413,44.84432756919829,1
77.71469159274368,180.3775926821966,38.22255339476875,1
55.840424973580504,157.43829698871082,43.81228251085811,1
42.42220092469763,146.09428452065362,40.87423873702964,0
90.6354385094736,235.01495141599418,42.572525279084275,1
11.119748230615134,366.8141536662456,40.36047993036688,1
49.262510429085914,147.85381949775618,31.478978259397785,0
1.1353644767419069,215.00549586634165,26.29471133367211,0
46.86606419941263,225.91284207852303,29.258004386263053,0
5.630327568183735,489.4054382459346,20.505905815998762,1
11.881791626807193,479.599860595581,33.09982918661668,1
11.752624677710488,410.06191223843416,32.62644500676022,1
64.92103021160635,158.7465143686333,33.1312616207622,1
74.60448792654233,80.61679134125136,44.35078062430159,1
58.336876509715964,192.60686197428114,42.78635008637099,1
96.21725484745419,170.05754724522387,24.0428194582527,1
37.48705795237041,277.66661006587725,29.22206303889723,0
28.571208628186074,399.9775595305069,30.598904486581546,1
86.85991281894603,436.2453224954861,29.013322946291193,1
22.359583851945263,430.18883843472884,39.962399090097826,1
96.32225394406113,211.8540025503805,33.10094174668967,1
1.2154474689816341,359.2554545573073,34.302495424290626,1
96.98788267076391,190.77538888589902,41.32533897469814,1
4.315991195057611,77.40749445583222,40.14820383538397,0
89.11431136980711,365.70436952132405,23.305288070507494,1
52.77011090862999,54.42239865640453,37.84786460209086,0
99.29647961193004,234.13216435631986,30.885903222550887,1
7.379656473539886,198.22067118593407,27.366222576562514,0
55.38542844013208,362.0198923334836,21.250470522554657,1
96.9302535619099,394.8104627421705,32.181239008636275,1
52.30978441701488,186.84258618707773,28.885917018113282,0
62.93986381352625,415.2321565001841,26.28782599191002,1
69.57486889846172,182.2625422272202,37.366793239923936,1
45.454106476777326,250.84686199395256,39.237134682889675,0
62.75580800840635,377.1583371563603,26.11973797573562,1
58.43143119231002,361.8141031511549,21.236185916983683,1
90.11580104909889,494.31581254049,41.218817514130876,1
4.5446380341457875,151.32246089716932,20.248993530107583,0
28.096318959223034,348.0430610928121,43.427812348036795,1
95.04114840765587,324.3568587240998,35.69049684956765,1
89.02637838909163,461.79430452051344,28.04616588003301,1
45.56567527857129,120.36296374019378,26.161947739418405,0
62.013259780153675,388.30917361411986,20.22514160661188,1
27.738118298113267,305.72087732094576,25.886785425271928,0
18.81211597237613,173.59964140455742,23.44320753792853,0
46.36984049399822,263.4957113662283,35.304155518078645,0
35.33522280260528,200.199468681409,24.163639714845033,0
58.365611185087204,310.6910312548074,33.21574593841548,0
7.773463696498483,450.05027486659964,34.752910558611774,1
97.43948076661665,306.1872429854909,27.451042458672863,1
98.62107444796028,334.2750882469628,20.87662372546797,1
69.81617140197451,283.43653120161923,20.931347015354902,1
53.60963663441204,73.02447790046415,20.65868330484794,0
30.952761628632775,154.7863505942424,38.478116678413656,0
81.37950197069486,271.4007782444372,27.950242620357454,1
68.47311725538793,189.60587768511715,39.907504649191594,1
16.26169393448913,131.7936189925374,30.79332059607123,0
91.09271844938425,276.85977886329727,31.324952520749093,1
82.2537242923169,195.26440705153266,32.82206506273934,1
94.9799913291924,166.14843942803662,37.8257864093776,1
72.571950838836,258.7934378481714,26.837571645742678,1
61.34151959357899,109.97791613697791,23.039683738338173,1
41.82430362906189,467.48557988393327,33.90143337978654,1
93.27284833540132,440.46594406365756,28.17444058106848,1
86.60638895004084,368.42926358324087,31.062282841700934,1
4.521867010618941,97.7962224148053,36.17366770843263,0
2.6366974497252005,399.14476451136187,32.35314352853177,1
37.64633668780496,413.5807976490585,35.50697042752107,1
81.0553330781833,395.49407797145193,33.605000052840694,1
98.72761293149445,101.28464920365852,38.494909298402476,1
15.041689110352818,339.7585806804941,37.6484154427905,0
59.41307153521351,425.4461580872293,33.35474729521548,1
38.08908566310215,309.8090305488505,36.97257552149267,0
96.99143978146031,340.88331885264006,41.83899005681532,1
84.21189231357087,256.26356574183774,30.806782194704216,1
83.83287047111378,287.9182939478237,30.319076818719843,1
46.86931597949703,65.46958625827635,39.1061405213095,0
41.48195023376652,337.53335988797807,34.56384592604985,0
27.340707193070624,86.65124580102164,21.775169505564712,0
5.6375496650927115,245.75656745310053,42.302800392277035,1
86.47223762550531,181.69479395033352,20.769577555941005,1
81.29010091300776,295.4425775952709,38.70990890524358,1
99.97176732861305,110.0373509854432,38.96985356760782,1
99.66368370739053,361.23953088799317,43.82777713204826,1
55.543170560262745,407.75519161781165,21.353360210058018,1
76.89874151805105,123.50950238442041,34.921421519612274,1
94.47657298824281,96.94088930834698,30.696014265676325,1
84.96473906774115,115.48196725431161,28.26582387148855,1
